x,y,z,Spindle power/W,Cutting power/W
115.35,168.044,22.056,315.527328,196.582032
115.35,168.044,22.056,305.566416,186.62112
114.763,168.867,22.029,305.566416,186.62112
114.763,168.867,22.029,305.566416,186.62112
114.287,169.855,22.001,305.566416,186.62112
114.287,169.855,22.001,297.656256,178.71096
114.045,170.844,21.974,297.656256,178.71096
114.045,170.844,21.974,304.394544,185.449248
114,171.943,21.945,304.394544,185.449248
114,171.943,21.945,300.292992,181.347696
114.188,172.939,21.918,300.292992,181.347696
114.188,172.939,21.918,295.898448,176.953152
114.56,173.968,21.89,295.898448,176.953152
114.56,173.968,21.89,298.828128,179.882832
115.061,174.854,21.863,298.828128,179.882832
115.061,174.854,21.863,308.78904,189.843744
115.831,175.644,21.834,308.78904,189.843744
115.831,175.644,21.834,300.585936,181.64064
116.655,176.228,21.808,300.585936,181.64064
116.655,176.228,21.808,306.152352,187.207056
117.643,176.703,21.779,306.152352,187.207056
117.643,176.703,21.779,304.394544,185.449248
118.629,176.959,21.751,304.394544,185.449248
118.629,176.959,21.751,309.667968,190.722672
119.728,176.977,21.723,309.667968,190.722672
119.728,176.977,21.723,307.324224,188.378928
120.726,176.819,21.696,307.324224,188.378928
120.726,176.819,21.696,299.414064,180.468768
121.767,176.468,21.667,299.414064,180.468768
121.767,176.468,21.667,304.101552,185.156256
122.64,175.946,21.64,304.101552,185.156256
122.64,175.946,21.64,306.738288,187.792992
123.438,175.183,21.612,306.738288,187.792992
123.438,175.183,21.612,294.433584,175.488288
124.021,174.356,21.585,294.433584,175.488288
124.021,174.356,21.585,292.968768,174.023472
124.494,173.369,21.556,292.968768,174.023472
124.494,173.369,21.556,294.14064,175.195344
124.764,172.387,21.53,294.14064,175.195344
124.764,172.387,21.53,291.796896,172.8516
124.781,171.285,21.501,291.796896,172.8516
124.781,171.285,21.501,298.242192,179.296896
124.62,170.288,21.474,298.242192,179.296896
124.62,170.288,21.474,293.847648,174.902352
124.264,169.251,21.444,293.847648,174.902352
124.264,169.251,21.444,295.898448,176.953152
123.742,168.376,21.418,295.898448,176.953152
123.742,168.376,21.418,303.808608,184.863312
122.984,167.581,21.389,303.808608,184.863312
122.984,167.581,21.389,295.312512,176.367216
122.179,166.969,21.362,295.312512,176.367216
122.179,166.969,21.362,303.515616,184.57032
121.181,166.514,21.333,303.515616,184.57032
121.181,166.514,21.333,307.031232,188.085936
120.202,166.236,21.307,307.031232,188.085936
120.202,166.236,21.307,307.617168,188.671872
119.1,166.214,21.278,307.617168,188.671872
119.1,166.214,21.278,320.507808,201.562512
118.102,166.378,21.252,320.507808,201.562512
118.102,166.378,21.252,316.406256,197.46096
117.066,166.734,21.223,316.406256,197.46096
117.066,166.734,21.223,317.285136,198.33984
116.184,167.243,21.196,317.285136,198.33984
116.184,167.243,21.196,335.742192,216.796896
115.389,168.004,21.167,335.742192,216.796896
115.389,168.004,21.167,322.265616,203.32032
114.791,168.817,21.14,322.265616,203.32032
114.791,168.817,21.14,315.82032,196.875024
114.301,169.8,21.111,315.82032,196.875024
114.301,169.8,21.111,337.792992,218.847696
114.059,170.79,21.084,337.792992,218.847696
114.059,170.79,21.084,314.355456,195.41016
114,171.886,21.055,314.355456,195.41016
114,171.886,21.055,323.437488,204.492192
114.175,172.884,21.029,323.437488,204.492192
114.175,172.884,21.029,331.347648,212.402352
114.532,173.919,21,331.347648,212.402352
114.532,173.919,21,315.527328,196.582032
115.029,174.808,20.973,315.527328,196.582032
115.029,174.808,20.973,330.761712,211.816416
115.791,175.604,20.945,330.761712,211.816416
115.791,175.604,20.945,324.902352,205.957056
116.606,176.2,20.918,324.902352,205.957056
116.606,176.2,20.918,323.73048,204.785184
117.588,176.688,20.889,323.73048,204.785184
117.588,176.688,20.889,318.457008,199.511712
118.574,176.945,20.863,318.457008,199.511712
118.574,176.945,20.863,318.457008,199.511712
119.672,176.978,20.833,318.457008,199.511712
119.672,176.978,20.833,322.265616,203.32032
120.671,176.834,20.806,322.265616,203.32032
120.671,176.834,20.806,317.871072,198.925776
121.718,176.496,20.778,317.871072,198.925776
121.718,176.496,20.778,318.164064,199.218768
122.597,175.981,20.751,318.164064,199.218768
122.597,175.981,20.751,333.398448,214.453152
123.397,175.222,20.722,333.398448,214.453152
123.397,175.222,20.722,308.496096,189.5508
123.992,174.405,20.695,308.496096,189.5508
123.992,174.405,20.695,316.6992,197.753904
124.478,173.423,20.667,316.6992,197.753904
124.478,173.423,20.667,320.214864,201.269568
124.75,172.441,20.64,320.214864,201.269568
124.75,172.441,20.64,310.546896,191.6016
124.781,171.342,20.611,310.546896,191.6016
124.781,171.342,20.611,321.67968,202.734384
124.635,170.343,20.585,321.67968,202.734384
124.635,170.343,20.585,309.375024,190.429728
124.293,169.299,20.556,309.375024,190.429728
124.293,169.299,20.556,298.242192,179.296896
123.771,168.425,20.529,298.242192,179.296896
123.771,168.425,20.529,318.75,199.804704
123.025,167.621,20.5,318.75,199.804704
123.025,167.621,20.5,304.101552,185.156256
122.228,166.997,20.473,304.101552,185.156256
122.228,166.997,20.473,302.343744,183.398448
121.236,166.53,20.445,302.343744,183.398448
121.236,166.53,20.445,305.85936,186.914064
120.258,166.246,20.417,305.85936,186.914064
120.258,166.246,20.417,314.648448,195.703152
119.156,166.215,20.389,314.648448,195.703152
119.156,166.215,20.389,304.101552,185.156256
118.157,166.364,20.362,304.101552,185.156256
118.157,166.364,20.362,291.796896,172.8516
117.115,166.706,20.333,291.796896,172.8516
117.115,166.706,20.333,308.203104,189.257808
116.233,167.215,20.307,308.203104,189.257808
116.233,167.215,20.307,304.394544,185.449248
115.429,167.964,20.278,304.394544,185.449248
115.429,167.964,20.278,288.574224,169.628928
114.818,168.768,20.251,288.574224,169.628928
114.818,168.768,20.251,301.757808,182.812512
114.314,169.745,20.222,301.757808,182.812512
114.314,169.745,20.222,297.656256,178.71096
114.072,170.735,20.195,297.656256,178.71096
114.072,170.735,20.195,293.554704,174.609408
114,171.83,20.167,293.554704,174.609408
114,171.83,20.167,302.636736,183.69144
114.161,172.829,20.14,302.636736,183.69144
114.161,172.829,20.14,287.695296,168.75
114.505,173.869,20.111,287.695296,168.75
114.505,173.869,20.111,292.968768,174.023472
115.001,174.759,20.084,292.968768,174.023472
115.001,174.759,20.084,310.253904,191.308608
115.751,175.563,20.055,310.253904,191.308608
115.751,175.563,20.055,282.128928,163.183632
116.557,176.172,20.029,282.128928,163.183632
116.557,176.172,20.029,295.312512,176.367216
117.533,176.674,20,295.312512,176.367216
117.533,176.674,20,295.01952,176.074224
118.519,176.931,19.973,295.01952,176.074224
118.519,176.931,19.973,297.07032,178.125024
119.615,176.979,19.944,297.07032,178.125024
119.615,176.979,19.944,305.273424,186.328128
120.617,176.85,19.918,305.273424,186.328128
120.617,176.85,19.918,296.484384,177.539088
121.669,176.524,19.888,296.484384,177.539088
121.669,176.524,19.888,316.406256,197.46096
122.551,176.014,19.862,316.406256,197.46096
122.551,176.014,19.862,326.074224,207.128928
123.356,175.261,19.833,326.074224,207.128928
123.356,175.261,19.833,304.98048,186.035184
123.963,174.454,19.806,304.98048,186.035184
123.963,174.454,19.806,321.093744,202.148448
124.463,173.478,19.777,321.093744,202.148448
124.463,173.478,19.777,336.328128,217.382832
124.735,172.496,19.751,336.328128,217.382832
124.735,172.496,19.751,315.527328,196.582032
124.781,171.398,19.722,315.527328,196.582032
124.781,171.398,19.722,339.5508,220.605504
124.65,170.397,19.695,339.5508,220.605504
124.65,170.397,19.695,323.144544,204.199248
124.322,169.348,19.666,323.144544,204.199248
124.322,169.348,19.666,324.60936,205.664064
123.8,168.473,19.64,324.60936,205.664064
123.8,168.473,19.64,344.238288,225.292992
123.065,167.66,19.611,344.238288,225.292992
123.065,167.66,19.611,316.6992,197.753904
122.277,167.025,19.584,316.6992,197.753904
122.277,167.025,19.584,319.921872,200.976576
121.29,166.546,19.555,319.921872,200.976576
121.29,166.546,19.555,339.5508,220.605504
120.312,166.26,19.529,339.5508,220.605504
120.312,166.26,19.529,324.902352,205.957056
119.213,166.216,19.499,324.902352,205.957056
119.213,166.216,19.499,324.60936,205.664064
118.212,166.349,19.472,324.60936,205.664064
118.212,166.349,19.472,323.144544,204.199248
117.164,166.678,19.444,323.144544,204.199248
117.164,166.678,19.444,331.054704,212.109408
116.282,167.187,19.417,331.054704,212.109408
116.282,167.187,19.417,331.347648,212.402352
115.469,167.923,19.388,331.347648,212.402352
115.469,167.923,19.388,312.304704,193.359408
114.846,168.718,19.362,312.304704,193.359408
114.846,168.718,19.362,326.953104,208.007808
114.328,169.69,19.333,326.953104,208.007808
114.328,169.69,19.333,319.628928,200.683632
114.086,170.68,19.306,319.628928,200.683632
114.086,170.68,19.306,319.628928,200.683632
114,171.773,19.277,319.628928,200.683632
114,171.773,19.277,323.73048,204.785184
114.148,172.774,19.251,323.73048,204.785184
114.148,172.774,19.251,303.515616,184.57032
114.477,173.82,19.222,303.515616,184.57032
114.477,173.82,19.222,320.8008,201.855504
114.973,174.71,19.195,320.8008,201.855504
114.973,174.71,19.195,327.246096,208.3008
115.712,175.523,19.166,327.246096,208.3008
115.712,175.523,19.166,314.062512,195.117216
116.508,176.144,19.139,314.062512,195.117216
116.508,176.144,19.139,313.76952,194.824224
117.479,176.66,19.11,313.76952,194.824224
117.479,176.66,19.11,321.093744,202.148448
118.465,176.916,19.084,321.093744,202.148448
118.465,176.916,19.084,299.707008,180.761712
119.559,176.979,19.055,299.707008,180.761712
119.559,176.979,19.055,310.546896,191.6016
120.563,176.866,19.028,310.546896,191.6016
120.563,176.866,19.028,297.07032,178.125024
121.619,176.549,19,297.07032,178.125024
121.619,176.549,19,302.0508,183.105504
122.503,176.043,18.973,302.0508,183.105504
122.503,176.043,18.973,295.312512,176.367216
123.315,175.3,18.944,295.312512,176.367216
123.315,175.3,18.944,292.08984,173.144544
123.934,174.502,18.917,292.08984,173.144544
123.934,174.502,18.917,291.796896,172.8516
124.448,173.532,18.888,291.796896,172.8516
124.448,173.532,18.888,295.312512,176.367216
124.72,172.55,18.861,295.312512,176.367216
124.72,172.55,18.861,298.828128,179.882832
124.781,171.455,18.832,298.828128,179.882832
124.781,171.455,18.832,290.03904,171.093744
124.665,170.452,18.806,290.03904,171.093744
124.665,170.452,18.806,286.816416,167.87112
124.351,169.397,18.777,286.816416,167.87112
124.351,169.397,18.777,299.707008,180.761712
123.829,168.522,18.75,299.707008,180.761712
123.829,168.522,18.75,295.01952,176.074224
123.106,167.699,18.722,295.01952,176.074224
123.106,167.699,18.722,287.695296,168.75
122.326,167.053,18.695,287.695296,168.75
122.326,167.053,18.695,309.375024,190.429728
121.344,166.562,18.666,309.375024,190.429728
121.344,166.562,18.666,290.03904,171.093744
120.366,166.276,18.639,290.03904,171.093744
120.366,166.276,18.639,299.414064,180.468768
119.269,166.216,18.611,299.414064,180.468768
119.269,166.216,18.611,300,181.054704
118.267,166.335,18.584,300,181.054704
118.267,166.335,18.584,294.14064,175.195344
117.213,166.65,18.554,294.14064,175.195344
117.213,166.65,18.554,301.757808,182.812512
116.331,167.159,18.528,301.757808,182.812512
116.331,167.159,18.528,306.152352,187.207056
115.508,167.883,18.499,306.152352,187.207056
115.508,167.883,18.499,300.878928,181.933632
114.874,168.669,18.472,300.878928,181.933632
114.874,168.669,18.472,316.6992,197.753904
114.345,169.637,18.443,316.6992,197.753904
114.345,169.637,18.443,304.394544,185.449248
114.099,170.625,18.417,304.394544,185.449248
114.099,170.625,18.417,316.992192,198.046896
114,171.717,18.388,316.992192,198.046896
114,171.717,18.388,336.328128,217.382832
114.134,172.719,18.361,336.328128,217.382832
114.134,172.719,18.361,306.445296,187.5
114.449,173.771,18.332,306.445296,187.5
114.449,173.771,18.332,329.882832,210.937536
114.946,174.66,18.306,329.882832,210.937536
114.946,174.66,18.306,333.691392,214.746096
115.672,175.483,18.277,333.691392,214.746096
115.672,175.483,18.277,309.667968,190.722672
116.459,176.115,18.25,309.667968,190.722672
116.459,176.115,18.25,334.277328,215.332032
117.424,176.645,18.221,334.277328,215.332032
117.424,176.645,18.221,326.074224,207.128928
118.41,176.902,18.194,326.074224,207.128928
118.41,176.902,18.194,314.648448,195.703152
119.502,176.98,18.165,314.648448,195.703152
119.502,176.98,18.165,330.761712,211.816416
120.508,176.882,18.139,330.761712,211.816416
120.508,176.882,18.139,314.648448,195.703152
121.567,176.57,18.11,314.648448,195.703152
121.567,176.57,18.11,320.8008,201.855504
122.454,176.072,18.083,320.8008,201.855504
122.454,176.072,18.083,332.812512,213.867216
123.275,175.339,18.054,332.812512,213.867216
123.275,175.339,18.054,314.648448,195.703152
123.905,174.551,18.028,314.648448,195.703152
123.905,174.551,18.028,316.6992,197.753904
124.433,173.587,17.999,316.6992,197.753904
124.433,173.587,17.999,319.628928,200.683632
124.705,172.605,17.972,319.628928,200.683632
124.705,172.605,17.972,324.60936,205.664064
124.781,171.512,17.943,324.60936,205.664064
124.781,171.512,17.943,316.406256,197.46096
124.68,170.506,17.916,316.406256,197.46096
124.68,170.506,17.916,309.96096,191.015664
124.377,169.447,17.887,309.96096,191.015664
124.377,169.447,17.887,325.195296,206.25
123.858,168.57,17.861,325.195296,206.25
123.858,168.57,17.861,319.628928,200.683632
123.147,167.738,17.832,319.628928,200.683632
123.147,167.738,17.832,312.011712,193.066416
122.375,167.082,17.805,312.011712,193.066416
122.375,167.082,17.805,324.902352,205.957056
121.399,166.577,17.776,324.902352,205.957056
121.399,166.577,17.776,307.031232,188.085936
120.421,166.292,17.75,307.031232,188.085936
120.421,166.292,17.75,314.062512,195.117216
119.326,166.217,17.721,314.062512,195.117216
119.326,166.217,17.721,303.808608,184.863312
118.321,166.321,17.694,303.808608,184.863312
118.321,166.321,17.694,303.808608,184.863312
117.262,166.621,17.666,303.808608,184.863312
117.262,166.621,17.666,306.152352,187.207056
116.38,167.13,17.638,306.152352,187.207056
116.38,167.13,17.638,308.496096,189.5508
115.548,167.843,17.609,308.496096,189.5508
115.548,167.843,17.609,302.636736,183.69144
114.901,168.62,17.583,302.636736,183.69144
114.901,168.62,17.583,316.6992,197.753904
114.366,169.585,17.554,316.6992,197.753904
114.366,169.585,17.554,302.636736,183.69144
114.113,170.57,17.527,302.636736,183.69144
114.113,170.57,17.527,304.394544,185.449248
114,171.66,17.5,304.394544,185.449248
114,171.66,17.5,298.828128,179.882832
114,172.679,17.5,298.828128,179.882832
114,172.679,17.5,360.351552,241.406256
114,173.783,17.5,360.351552,241.406256
114,173.783,17.5,623.73048,504.785184
114,174.803,17.5,623.73048,504.785184
114,174.803,17.5,955.371072,836.425776
114,175.907,17.5,955.371072,836.425776
114,175.907,17.5,1363.76952,1244.824224
114.002,176.924,17.5,1363.76952,1244.824224
114.002,176.924,17.5,1531.933584,1412.988288
115.033,176.997,17.5,1531.933584,1412.988288
115.033,176.997,17.5,128.984384,10.039088
116.052,176.997,17.5,128.984384,10.039088
116.052,176.997,17.5,156.152352,37.207056
117.156,176.997,17.5,156.152352,37.207056
117.156,176.997,17.5,199.218768,80.273472
118.176,176.997,17.5,199.218768,80.273472
118.176,176.997,17.5,197.753904,78.808608
119.28,176.997,17.5,197.753904,78.808608
119.28,176.997,17.5,210.937488,91.992192
120.299,176.997,17.5,210.937488,91.992192
120.299,176.997,17.5,276.562512,157.617216
121.355,176.997,17.5,276.562512,157.617216
121.355,176.997,17.5,469.042992,350.097696
122.116,176.997,17.5,469.042992,350.097696
122.116,176.997,17.5,491.894544,372.949248
122.61,176.997,17.5,491.894544,372.949248
122.61,176.997,17.5,509.765616,390.82032
123.047,176.997,17.5,509.765616,390.82032
123.047,176.997,17.5,666.503904,547.558608
123.419,176.997,17.5,666.503904,547.558608
123.419,176.997,17.5,610.546896,491.6016
123.763,176.997,17.5,610.546896,491.6016
123.763,176.997,17.5,621.972672,503.027376
124.12,176.997,17.5,621.972672,503.027376
124.12,176.997,17.5,643.652352,524.707056
124.426,176.997,17.5,643.652352,524.707056
124.426,176.997,17.5,658.593744,539.648448
124.757,176.997,17.5,658.593744,539.648448
124.757,176.997,17.5,737.402352,618.457056
125.062,176.997,17.5,737.402352,618.457056
125.062,176.997,17.5,788.378928,669.433632
125.393,176.997,17.5,788.378928,669.433632
125.393,176.997,17.5,800.39064,681.445344
125.699,176.997,17.5,800.39064,681.445344
125.699,176.997,17.5,853.71096,734.765664
126.03,176.997,17.5,853.71096,734.765664
126.03,176.997,17.5,900.585936,781.64064
126.336,176.997,17.5,900.585936,781.64064
126.336,176.997,17.5,879.785136,760.83984
126.667,176.997,17.5,879.785136,760.83984
126.667,176.997,17.5,918.457008,799.511712
126.972,176.997,17.5,918.457008,799.511712
126.972,176.997,17.5,987.304704,868.359408
127.303,176.997,17.5,987.304704,868.359408
127.303,176.997,17.5,975.292992,856.347696
127.609,176.997,17.5,975.292992,856.347696
127.609,176.997,17.5,1031.25,912.304704
127.94,176.997,17.5,1031.25,912.304704
127.94,176.997,17.5,1048.828128,929.882832
128.246,176.997,17.5,1048.828128,929.882832
128.246,176.997,17.5,1052.92968,933.984384
128.577,176.997,17.5,1052.92968,933.984384
128.577,176.997,17.5,1105.078128,986.132832
128.882,176.997,17.5,1105.078128,986.132832
